ts_code,t0,final_stage,terminate_date,apply_date,list_date,raise_plan_yi,raise_act_yi,price_ratio,purpose,base_date,gap_cal_days,d0,d1,ex1,d5,ex5,d20,ex20,d60,ex60,suspended
300207.SZ,20210225,实施完成,,20211103,20211129,39.15,39.15,80.0,1、3C消费类锂离子电芯扩产项目;2、3C消费类锂电池模组扩产项目;3、笔记本电脑类锂电池模组扩产项目;4、补充流动资金,20210225,0,0.009234320892651304,-0.057186427754479574,-0.03677617721104376,-0.09149828440716756,-0.07035020155924498,-0.2523827678231034,-0.20316066376567787,0.05833015630956928,0.05588230779490155,
002792.SZ,20210220,实施完成,,20211108,20211210,8.0,8.12,80.0,用于收购深圳市光为光通信科技有限公司少数股东股权、投资于高速光通信器件、光模块研发及生产项目、武汉研发中心建设项目、无线,20210219,1,0.021957340025094307,0.022099447513812098,0.037174583126358796,0.0055248618784529135,0.05913470027063439,-0.05279312461632901,0.02830598236909787,0.007366482504604033,0.06172078374156076,
300587.SZ,20210220,实施完成,,20211118,20211207,8.1,8.1,80.0,1、年产40万平方米橡胶减振垫产品生产线建设项目;2、年产45万根钢轨波导吸振器产品生产线建设项目;3、补充流动资金项目,20210219,1,0.034837688044338844,0.06962509563886776,0.08540119591028628,-0.02601377199693955,0.02591457533592445,0.16908951798010707,0.2691860421483947,0.2815608263198164,0.35070978493324945,
600626.SH,20210219,实施完成,,,20210802,9.0,8.69,80.0,用于补充流动资金,20210219,0,0.04558404558404572,0.027247956403269713,0.042399028334831,0.029972752043596618,0.08488603651699655,0.04632152588555849,0.13590675121933438,0.15531335149863756,0.21765039667638209,
002352.SZ,20210210,实施完成,,20211022,20211119,200.0,200.0,80.0,用于1、速运设备自动化升级项目;2、新建湖北鄂州民用机场转运中心工程项目;3、数智化供应链系统解决方案建设项目;4、陆路,20210210,0,0.10004697040864241,-0.005380017079419153,-0.01086521248963257,-0.11349274124679742,-0.09085594759485449,-0.19786507258753183,-0.14908418634413922,-0.40856712712964516,-0.3874382613927675,
002048.SZ,20210209,实施完成,,,20220120,16.18,16.18,80.0,用于补充流动资金,20210209,0,0.0997357992073975,0.00960960960960966,-0.004643083142588544,0.06666666666666687,0.057025281866553756,0.08708708708708723,0.1365272290454378,0.027027027027027195,0.052099150394592675,
601456.SH,20210206,实施完成,,20210913,20211015,65.0,50.9,80.0,1、进一步扩大包括融资融券在内的信用交易业务规模;2、扩大固定收益类、权益类、股权衍生品等交易业务;3、增加子公司投入;,20210205,1,-0.02185089974293053,-0.02562417871222078,-0.03558566334971647,0.04993429697766105,-0.00683090558617272,-0.07227332457293045,-0.060652096677904166,-0.0775295663600527,-0.059562683590759,
601198.SH,20210203,实施完成,,20210927,20211022,70.0,44.93,80.0,1、扩大投资交易业务规模；2、扩大融资融券业务规模；3、增加对子公司投入；4、其他营运资金安排。,20210203,0,-0.0062611806797853164,-0.046804680468046755,-0.04259956455351044,-0.06300630063006296,-0.09832665184983924,0.035103510351035094,0.08429505971634077,-0.06030603060306039,-0.03970320220902124,
600115.SH,20210203,实施完成,,,20211109,108.28,108.28,80.0,用于补充流动资金、偿还债务,20210203,0,-0.008658008658008698,-0.017467248908296873,-0.013132707997838278,0.037117903930131035,-0.0019766691153040306,0.072052401746725,0.1229998848876468,0.13973799126637543,0.16472679295390558,
002025.SZ,20210202,实施完成,,20210809,20210915,14.31,14.31,80.0,用于1、特种连接器、特种继电器产业化建设项目;2、年产153万只新基建用光模块项目;3、年产3976.2万只新基建等领域,20210202,0,0.08014440433212999,-0.022560160427807396,-0.018009113289288448,-0.017546791443850296,-0.036578141897639416,-0.2588569518716577,-0.22038155721172892,-0.27005347593582896,-0.24754729952957344,
002185.SZ,20210120,实施完成,,20211015,20211109,51.0,51.0,80.0,用于1、集成电路多芯片封装扩大规模项目;2、高密度系统级集成电路封装测试扩大规模项目;3、TSV及FC集成电路封测产业化,20210120,0,-0.04049844236760136,-0.01558441558441559,-0.025961236797170995,-0.08116883116883122,-0.07866155899425153,-0.13766233766233782,-0.13306231456237028,-0.20519480519480526,-0.17813373544472488,
600765.SH,20210116,实施完成,,20210603,20210625,19.1,19.1,80.0,用于1、航空精密模锻产业转型升级项目;2、特种材料等温锻造生产线建设项目;3、补充流动资金。,20210115,1,0.009047619047618971,0.03586597451628104,0.027269080977980087,-0.008022652194431323,-0.019126253922185477,-0.10099103350637095,-0.13255955354198656,-0.17461066540821146,-0.15352720479817117,
000725.SZ,20210116,实施完成,,20210723,20210820,198.7,203.33,80.0,1、收购武汉京东方光电24.06%的股权;2、对重庆京东方显示增资并建设京东方重庆第6代AMOLED(柔性)生产线项目;,20210115,1,-0.031339031339031265,0.00588235294117645,-0.002465699522202436,0.04852941176470593,0.03679280002268692,-0.07794117647058829,-0.11031908762550524,0.03823529411764692,0.06475561853922285,
