ts_code,t0,final_stage,terminate_date,apply_date,list_date,raise_plan_yi,raise_act_yi,price_ratio,purpose,days,ret,ex
002261.SZ,20200414,实施完成,,20210907,20210930,12.0,9.16,80.0,用于1、行业智慧云解决方案研发项目;2、基石研究院建设项目;3、销售及服务体系建设项目;4、补充流动资金。,15,-0.03354037267080756,-0.004174212012873824
603178.SH,20210302,实施完成,,20211118,20211208,4.44,4.44,80.0,1、年产350万套高效节能与新能源关键汽车零部件项目;2、补充流动资金及偿还银行贷款。,14,0.22052535125229067,0.1813159595588707
002717.SZ,20200224,实施完成,,20210819,20210927,12.2,3.75,80.0,1、新郑市双洎河综合治理示范段工程(EPC);2、北海市合浦县廉州镇水环境整治二期工程项目设计-施工总承包(EPC);3,25,0.03546099290780136,0.0015674497520070663
002709.SZ,20201031,实施完成,,20210524,20210615,16.65,16.65,80.0,"1、年产2万吨电解质基础材料及5,800吨新型锂电解质项目；2、年产15万吨锂电材料项目；3、年产40万吨硫磺制酸项目；",15,0.27146382647097034,0.25027243498967144
300308.SZ,20210508,实施完成,,20210929,20211105,26.99,26.99,80.0,1、苏州旭创光模块业务总部暨研发中心建设项目;2、苏州旭创高端光模块生产基地项目;3、铜陵旭创高端光模块生产基地项目;4,22,0.0005729017473503628,0.013390159738533969
002593.SZ,20191119,实施完成,,20210817,20210908,7.1,3.29,80.0,用于轻量化锻造铝合金轮毂智能制造项目,16,0.14473684210526305,0.07365447197105013
300404.SZ,20200310,实施完成,,20210611,20210701,3.43,3.43,80.0,1、合同研发生产组织(CDMO)平台建设；2、创新药研发服务平台建设项目；3、临床研究服务网络扩建与能力提升项目；4、补,13,0.12619808306709257,0.1265013811132274
002115.SZ,20200411,实施完成,,20211118,20211210,12.72,4.68,80.0,用于1、5G通信基础设施建设及运营项目;2、支持5G的新一代多网融合覆盖产业化项目;3、补充流动资金。,16,-0.06010016694490816,-0.09743554200754057
603011.SH,20210430,实施完成,,20211230,20220208,4.41,4.41,80.0,用于年产80台煤炭智能干选机产业化项目(一期)、补充流动资金,22,-0.16279069767441856,-0.12240251173520367
600259.SH,20210430,实施完成,,20220218,20220314,13.96,13.96,80.0,"1、8,000t/a高性能钕铁硼永磁材料项目;2、富远公司年处理5,000吨中钇富铕混合稀土矿异地搬迁升级改造项目;3、",16,-0.10068259385665534,-0.026130957776528407
600258.SH,20210430,实施完成,,20211118,20211216,30.0,30.0,80.0,用于酒店扩张及装修升级项目、偿还金融机构贷款,20,-0.05376766091051821,-0.09349776265052112
601866.SH,20210128,实施完成,,20211209,20211222,14.64,14.64,80.0,募集配套资金用于1、投入寰宇启东生产线技术改造项目;2、寰宇青岛集装箱生产线技术改造项目;3、寰宇宁波物流装备改造项目;,9,0.012084592145015227,0.026171848665304198
300214.SZ,20210116,实施完成,,20210423,20210715,2.87,2.87,80.0,用于滨州海洋化工有限公司20万吨/年离子膜烧碱技术改造项目,55,-0.10026041666666663,-0.1230844237660661
002055.SZ,20200331,实施完成,,20211215,20220112,16.72,16.72,80.0,用于1、高速传输连接器建设项目;2、OBC研发中心项目;3、补充流动资金。,19,-0.07946210268948661,-0.0666170109150589
002065.SZ,20200516,实施完成,,20210923,20211026,40.13,6.14,80.0,用于1、信创鹏霄项目;2、东华云都项目;3、Avatar(阿凡达)工业互联网平台建设项目;4、AI城市超级大脑项目;5、,18,-0.003870967741935516,0.008473277429403403
601117.SH,20200424,实施完成,,20210819,20210906,100.0,100.0,80.0,用于尼龙新材料项目、重点工程项目建设、偿还银行贷款,12,0.3366336633663367,0.27894999692397193
300476.SZ,20210429,实施完成,,20211029,20211124,20.0,20.0,80.0,用于高端多层、高阶HDI印制线路板及IC封装基板建设项目、补充流动资金和偿还银行贷款,18,0.1443768996960486,0.12992642399360155
600706.SH,20190701,实施完成,,20210928,20211021,4.81,2.29,80.0,用于1、大唐芙蓉园夜游系列水舞光影秀;2、《梦回大唐》黄金版;3、御宴宫提升改造;4、补充流动资金及偿还银行贷款。,12,-0.03288490284005985,-0.030884562156942352
300062.SZ,20200512,实施完成,,20220110,20220207,4.0,4.0,80.0,用于一二次融合智能配电项目、补充流动资金,15,-0.10399999999999987,-0.06117019860939843
002227.SZ,20200629,实施完成,,20211123,20211220,8.0,3.6,80.0,用于1、电动汽车集约式柔性公共充电站建设运营示范项目;2、补充流动资金。,19,-0.006806579693703685,-0.008053736566904446
002841.SZ,20210428,实施完成,,20220705,20220811,19.95,19.95,80.0,用于投资交互智能显控产品智能制造基地建设项目,27,-0.04465753424657548,-0.00903674455817649
002551.SZ,20200430,实施完成,,20210625,20210811,5.8,1.12,80.0,1、5G数字手术治疗系统产品产业化项目;2、一次性医疗防疫防护产品产业化项目;3、高端骨科耗材产品产业化项目;4、补充流,33,-0.051693404634581164,-0.03157617032758586
300588.SZ,20200410,实施完成,,20211124,20211216,4.78,3.0,80.0,1、城市治理大脑解决方案建设及推广项目;2、研发中心及产业实验室项目;3、补充流动资金。,16,0.07843137254901977,0.054276522397533666
002639.SZ,20210424,实施完成,,20211129,20211221,6.7,6.7,80.0,用于氢燃料电池系统生产基地建设项目、氢能技术研发中心建设项目、补充流动资金,16,0.1071428571428572,0.08807674369243546
002139.SZ,20200429,实施完成,,20210429,20210603,10.5,10.5,80.0,用于1、拓邦惠州第二工业园项目;2、补充流动资金。,22,0.04971590909090895,0.017701761340379152
600152.SH,20200429,实施完成,,20210706,20210722,7.0,7.0,80.0,1、年产6000万支聚合物锂电池智能化工厂扩产项目;2、补充流动资金。,12,0.1885644768856447,0.17377680499826553
002371.SZ,20210422,实施完成,,20210930,20211104,85.0,85.0,80.0,1、半导体装备产业化基地扩产项目(四期)；2、高端半导体装备研发项目；3、高精密电子元器件产业化基地扩产项目(三期)；4,20,0.04531160272361845,0.057552646955965736
300073.SZ,20210422,实施完成,,20211110,20211203,46.45,46.45,80.0,1、当升科技(常州)锂电新材料产业基地二期工程项目；2、江苏当升锂电正极材料生产基地四期工程项目；3、当升科技(常州)锂,17,0.14182051008430285,0.10543014101882231
300119.SZ,20210316,实施完成,,20211020,20211119,13.36,13.36,80.0,1、国际标准兽药制剂自动化工厂建设项目;2、天然植物提取产业基地建设项目;3、华南生物大规模悬浮培养车间建设项目;4、超,22,-0.03546099290780125,-0.02824734997603806
601828.SH,20200604,实施完成,,20210913,20211020,36.78,37.01,80.0,1、天猫“家装同城站”项目；2、3D设计云平台建设项目；3、新一代家装平台系统建设项目；4、家居商场建设项目；5、偿还公,20,-0.0630541871921183,-0.029522819604704154
300793.SZ,20210420,实施完成,,20211118,20211210,15.0,9.91,80.0,1、江西电声产品柔性智能制造生产线建设项目;2、江西智能穿戴产品柔性生产线建设项目;3、总部创新技术研发中心建设项目;4,16,-0.09680589680589691,-0.13268322054953596
600395.SH,20210420,实施完成,,20220325,20220418,35.0,35.0,80.0,用于盘江新光2×66万千瓦燃煤发电项目、偿还银行借款及补充流动资金,14,0.07843137254901977,0.08407268551690628
300217.SZ,20201211,实施完成,,20210924,20211101,6.09,6.09,80.0,"1、收购东方山源51%股权;2、年产6,000万支铲片式PTC电加热器项目;3、年产350万套新能源电动汽车PTC电加热",21,-0.04157549234135671,-0.023029404418887456
603808.SH,20191121,实施完成,,20210628,20210707,9.54,4.83,80.0,用于收购ADON WORLD SAS43%股权项目、补充流动资金,7,-0.0201638311279142,-0.005645240882452329
002858.SZ,20200408,实施完成,,20210622,20210820,4.34,3.9,80.0,1、Xracing(汽车跨界赛)项目;2、赛卡联盟连锁场馆项目;3、精英系列赛项目;4、补充流动资金项目。,43,0.02611723737666849,0.0650616446085901
000570.SZ,20200411,实施完成,,20210607,20210705,6.35,6.35,80.0,用于轻型发动机及铸造搬迁项目、技术中心创新能力建设项目,19,-0.02300884955752236,-0.004980445004457601
300223.SZ,20210415,实施完成,,20211022,20211116,13.07,13.07,80.0,1、嵌入式MPU系列芯片的研发与产业化项目;2、智能视频系列芯片的研发与产业化项目;3、车载LED照明系列芯片的研发与产,17,0.07700592353257929,0.09560448361882412
603166.SH,20200313,实施完成,,20210625,20210712,10.1,2.91,80.0,用于大型曲轴精密锻造生产线项目、补充流动资金,11,0.024355300859598916,0.04159968067539177
603565.SH,20210413,实施完成,,20210825,20210908,30.0,27.48,80.0,1、集装箱船舶购置项目;2、集装箱购置项目;3、集装箱智能运输信息化平台建设项目;4、补充流动资金。,10,-0.03455882352941164,-0.0699704070840228
002291.SZ,20200408,实施完成,,20210916,20211019,29.72,29.72,80.0,用于1、YOWANT数字营销云平台建设项目;2、社交电商生态圈建设项目;3、创新技术研究院建设项目;4、补充流动资金和偿,16,-0.09388097233864201,-0.09036586973651561
600186.SH,20200428,实施完成,,20210713,20210809,12.0,9.94,80.0,1、年产10万吨商品味精及5万吨复合调味料先进技术改造项目;2、生物发酵制品项目;3、配套生物发酵制品项目;4、小麦面粉,19,-0.06547619047619047,-0.04625221684040315
300246.SZ,20210409,实施完成,,20220119,20220218,5.4,5.4,80.0,1、宝莱特血液净化产业基地及研发中心项目;2、营销网络及信息化建设项目;3、补充流动资金。,17,-0.10503802281368824,-0.0877522622383402
300477.SZ,20200520,实施完成,,20210427,20210602,10.06,10.04,80.0,用于1、配用电自动化终端产业化项目;2、新能源汽车充电桩设备制造项目;3、配电物联网研发中心建设项目;4、补充流动资金。,23,0.3606237816764133,0.30217374588925194
600196.SH,20201126,实施完成,,20220715,20220727,44.84,44.84,80.0,1、创新药物临床、许可引进及产品上市相关准备项目;2、原料药及制剂集约化综合性基地项目;3、补充流动资金。,8,0.007872340425531865,-0.006802097116610395
300239.SZ,20200422,实施完成,,20210519,20210615,4.07,4.07,80.0,用于胶原蛋白肽营养补充剂制品建设项目、生态资源综合利用建设项目、补充流动资金,18,-0.1682758620689655,-0.17893838161723363
300436.SZ,20200402,实施完成,,20210610,20210709,5.5,5.14,80.0,1、原料药制剂一体化生产基地建设项目；2、江苏中兴制剂车间建设项目；3、补充流动资金。,20,0.06104232651885977,0.08716755239222418
605018.SH,20210401,实施完成,,20220303,20220323,7.6,7.6,80.0,1、年产20亿件汽车高强度紧固件生产线建设项目(一期);2、汽车冲焊件(广清产业园)生产基地建设项目(一期);3、轻量化,14,0.006434316353887581,0.07107192578749144
600841.SH,20210105,实施完成,,20210924,20211108,20.0,20.0,80.0,募集配套资金用于支付本次交易现金对价、标的资产投资项目及补充流动资金,26,-0.16367887763055344,-0.13632370139417216
002728.SZ,20200408,实施完成,,20211104,20211201,4.56,1.97,80.0,用于现代中药产品线扩建及技术升级改造项目。,19,0.16557911908646017,0.1492795186198035
300412.SZ,20200909,实施完成,,20211129,20211222,4.5,2.7,80.0,1、智能物流系统生产中心建设项目；2、制药配液系统生产中心建设项目；3、医药研发服务平台升级扩建项目；4、总部基地建设项,17,0.11161939615736527,0.0932323209773267
603169.SH,20200919,实施完成,,20211207,20211227,13.3,13.3,80.0,1、盘锦浩业360万吨/年重油加氢EPC项目；2、宣东能源50万吨/年危废煤焦油提质改造EPC项目；3、重型承压装备生产,14,0.6019261637239168,0.5926734233176951
300633.SZ,20201001,实施完成,,20211215,20220106,7.74,7.74,80.0,1、彩超、内窥镜产品研发项目;2、总部基地建设项目;3、松山湖开立医疗器械产研项目。,15,0.054358634405037964,0.07245553916445524
600098.SH,20210610,实施完成,,20211210,20211231,56.27,52.59,80.0,1、广州LNG应急调峰储气库项目;2、广州LNG应急调峰气源站配套码头工程项目;3、广州LNG应急调峰气源站配套管线工程,15,0.0062266500622665255,0.01357269610092593
300568.SZ,20210928,实施完成,,20220707,20220729,60.0,35.0,80.0,1、高性能锂离子电池湿法隔膜及涂覆隔膜(一期、二期)项目;2、补充流动资金。,16,-0.1518761167361523,-0.12289659681079523
002921.SZ,20210610,实施完成,,20220222,20220323,4.24,4.24,80.0,用于精密液压零部件智能制造项目、补充营运资金及偿还贷款,21,-0.14910432033719723,-0.1006905020468184
601011.SH,20210430,实施完成,,20220217,20220308,15.06,12.37,80.0,1、宝泰隆新材料股份有限公司一矿项目;2、宝泰隆新材料股份有限公司二矿项目;3、宝泰隆新材料股份有限公司三矿项目;4、补,13,-0.029644268774703497,0.021769324799009393
300366.SZ,20200429,实施完成,,20210929,20211028,10.0,7.29,80.0,1、智能大数据融合平台项目；2、自主可控数据库升级及产业化应用项目；3、5G接入网关键技术产品研发项目。,16,0.03548387096774186,0.04074537796165134
300669.SZ,20200901,实施完成,,20211105,20211208,2.51,2.51,80.0,用于战略产品产业化技术系统研发项目、年产100万只创新型G系列缓冲器生产线建设及技术改造建设项目,23,0.0708117443868741,0.0278329404146771
002548.SZ,20210915,实施完成,,20220825,20220930,7.0,7.0,80.0,1、广东天种生猪标准化养殖项目(一期);2、广东天种生猪标准化养殖项目(二期);3、补充流动资金。,25,-0.17746478873239435,-0.1171267841369813
605333.SH,20210914,实施完成,,20220623,20220711,7.03,7.03,80.0,1、昆山泽轩汽车电器有限公司汽车线束部件生产项目;2、补充流动资金。,12,0.06290322580645169,0.06500899430559093
000032.SZ,20200122,实施完成,,20211011,20211117,20.0,10.1,80.0,募集配套资金用于现代数字城市技术研发项目、高科技工程服务项目、偿还金融机构贷款,27,-0.02043010752688179,-0.005381544875460276
603333.SH,20200827,实施完成,,20211129,20211220,6.16,6.16,80.0,1、轨道交通用特种电缆建设项目;2、新能源用特种电缆建设项目;3、补充流动资金。,15,0.08740894901144647,0.07805719463094762
