ts_code,entry_date,entry_price,shares,exit_date,exit_price,exit_reason,fill_scenario,gross_pnl,fees,ret_pct
603178.SH,20210518,10.65,19200,20210521,10.54944,规则卖出,base,-2235.0585599999804,304.30656000000005,-0.010927718774531624
600753.SH,20210514,22.58,9300,20210525,32.837129999999995,规则卖出,base,94957.07886375,434.23013624999993,0.4520764666007989
002862.SZ,20210521,13.15,17400,20210526,14.185799999999999,规则卖出,base,17657.17634999998,365.74364999999995,0.07715031318216065
002717.SZ,20210525,3.7,64000,20210527,3.74625,规则卖出,base,2601.0999999999885,358.9,0.0109816295926018
003039.SZ,20210527,51.81,4500,20210602,54.954989999999995,规则卖出,base,13785.046931249997,367.40806875,0.05911171816194763
605186.SH,20210526,22.79,10300,20210604,35.664300000000004,规则卖出,base,132087.42788750003,517.8621125000001,0.5625632698889781
003031.SZ,20210603,81.59,3500,20210607,77.71221000000001,规则卖出,base,-13983.647168749958,411.38216875000006,-0.04895611202604409
603867.SH,20210607,27.34,10200,20210609,27.8721,规则卖出,base,5002.3337249999795,425.08627499999994,0.017933514975316082
002547.SZ,20210604,4.48,63500,20210610,4.88511,规则卖出,base,25265.609393749965,458.87560625,0.0887911085844609
600714.SH,20210609,9.04,33300,20210611,9.06093,规则卖出,base,244.54978875004036,452.41921125000005,0.0008121683627766966
300608.SZ,20210610,15.25,19000,20210616,17.742240000000002,规则卖出,base,46858.74430000008,493.81570000000005,0.1616808715853826
000409.SZ,20210611,6.06,47800,20210616,5.55444,规则卖出,base,-24570.06279000004,404.2947899999999,-0.084800260330957
002767.SZ,20210616,12.84,23100,20210624,17.80218,规则卖出,base,114038.1690525,588.1889474999999,0.38438344269072916
600353.SH,20210623,6.42,53400,20210625,5.70429,规则卖出,base,-38685.38235749998,466.4683575,-0.11281375333736653
002976.SZ,20210624,24.32,13700,20210628,21.558419999999998,规则卖出,base,-38286.1299425,452.48394249999996,-0.11488114916172275
002865.SZ,20210702,22.95,13500,20210706,22.44753,规则卖出,base,-7239.603318749997,456.25831875000006,-0.02336090977255685
300343.SZ,20210706,4.84,63500,20210709,5.82417,规则卖出,base,61955.66650625,539.12849375,0.20153634886732863
002442.SZ,20210706,7.13,43100,20210709,7.52247,规则卖出,base,16433.35817874999,482.09882125,0.05346270900718015
000017.SZ,20210709,4.37,76300,20210713,4.255739999999999,规则卖出,base,-9207.286952500031,489.24895249999986,-0.027606868305806935
002813.SZ,20210712,30.09,11000,20210714,28.53144,规则卖出,base,-17619.21479999996,475.0548,-0.053218559766837835
002943.SZ,20210712,20.58,16200,20210715,18.981,规则卖出,base,-26371.51424999996,467.71425000000005,-0.07907990203615266
